IC_1	IC_2	VC_1	VC_2
271.586391454658	235.557813357942	162.533317845518	186.272586854596
26.4622637827615	93.3053676287951	80.3216977724943	70.3087705284503
245.124127671896	106.306935249201	76.5418531714358	98.6148989230212
84.9577942499186	217.967457165628	177.652696249752	157.966458460025
155.988081245752	247.029784787712	207.891453058221	191.751192350319
253.480632024347	325.803988605465	174.817812798958	288.539889441432
1497.20702981414	1261.91685727469	1010.1634696329	851.923154584989
1718.65439515409	1411.81728395701	1151.90764217259	928.623631525116
1282.72341810123	1093.66127630473	838.180540284735	778.875081308677
1107.23682669976	1082.95410297028	880.703792046644	688.478090629241
778.547655503352	975.117571530441	869.364258243468	718.610420855719
1895.53373728097	1777.39077351902	1621.55333385412	1239.9910438654
2034.80880982182	1833.22103447723	1615.88356695253	1281.99368599928
168.522837774429	202.671495259268	172.927890498429	189.924990518411
1487.45777473628	1220.61776012752	900.547976202201	846.444549089265
3380.20601056643	2235.50483261449	2046.78585147321	1772.32887786652
600.275562651064	726.558190552093	620.839475723868	458.376659808858
694.982611978842	494.824367670741	563.196845557725	478.464879959844
1874.64247639984	1690.96858874808	1172.69678747842	1076.54597990965
3910.84403694707	3925.70862326726	3421.70432510826	2585.90179398144
1286.90167027746	1446.23319824632	1279.47739745832	1014.45511762478
1488.85052546169	1358.28141728476	1069.69602209957	904.883007710315
1370.46671380197	1036.30141915588	1217.10996154086	921.318824197485
490.248255343793	508.590733386465	453.581352127027	336.934237986989
1611.41258929764	1420.99486110083	1176.47663207948	977.017980070673
2565.44683620246	2374.69808596237	1762.35254524355	1355.04175927559
1703.3341371746	1260.38726108405	1288.92700896097	1005.32410846524
759.049145347633	469.586030525248	438.461973722792	400.851302103762
4575.18613296693	3073.72354508301	2781.9656263791	2677.21188557683
2779.93044791537	2235.50483261449	1808.65564160652	1460.04836461029
2079.37683303489	1569.36569159252	1499.65334546998	1234.51243836967
2458.20503034601	1682.55580969958	1206.71538888794	1005.32410846524
1881.60623002689	1552.54013349553	1036.62238184031	899.404402214592
2770.18119283751	2129.96269546061	2026.94166731765	1742.19654764004
206.127107360458	272.268121933205	222.06587031219	290.36609127334
101.670802954821	81.8333961990252	113.395338031757	112.31141266233
738.157884466506	790.801230558805	999.768896979988	763.35236573746
1221.44238618326	858.103462946788	907.162704254053	786.179888636308
922.000980220428	613.36807244503	761.638687113299	695.782897956872
548.74378581095	492.529973384787	629.34412607625	507.684109270368
753.478142445999	627.899236256072	656.747999433924	623.647925596514
125.347565286765	194.25871621077	132.294561037049	160.705761207886
47.3535246638891	36.7103085752637	59.5325524666723	66.6563668646347
96.0998000531866	94.0701657241131	156.86355094393	169.836770367425
201.948855184233	130.780474299377	194.661996954516	169.836770367425
122.562063835948	81.8333961990252	84.1015423735529	87.6576879315744
36.211518860621	19.8847504782678	59.5325524666723	38.3502384700638
300.834156688236	178.96275430441	266.479044374628	194.490495098181
8.35650435245101	128.486080013423	99.2209207777871	91.31009159539
1204.72937747835	902.461752475231	376.094537805326	427.331228666425
250.69513057353	186.61073525759	144.57905599049	144.269944720716
583.562553946162	344.923940988415	290.103073131244	233.753834484198
454.036736483172	425.992539092122	182.377502001075	188.098788686503
181.057594303105	203.436293354586	253.249588270923	322.324623331727
385.791950938155	256.207361931528	219.230986861396	266.625467458539
71.0302869958336	144.546840015101	87.8813869746114	99.5279998389751
58.4955304671571	38.2399047658996	79.3767366222297	105.006605334699
6.96375362704251	118.543704774289	95.4410761767285	63.917064116773
36.211518860621	91.7757714381591	89.7713092751407	58.4384586210496
0	14.5311638110419	33.0736402592624	24.6537247307553
0	33.6511161939917	31.1837179587331	23.7406238148014
1298.04367608072	1147.96194107231	981.81463512496	1019.02062220455
90.5287971515526	51.2414723863055	121.899988384138	147.922348384532
15.3202579794935	71.8910209598913	77.4868143217004	75.7873760241737
86.3505449753271	107.071733344519	65.2023193682601	44.7419448817411
83.5650435245101	112.425320011745	75.5968920211711	105.919706250652
261.837136376798	144.546840015101	117.175182632815	131.486531897362
89.1360464261441	84.8925885802972	89.7713092751407	88.5707888475283
110.027307307272	78.0094057224353	87.8813869746114	72.1349723603581
103.063553680229	243.97059240644	198.441841555574	158.879559375979
