"IC_1"	"IC_2"	"VC_1"	"VC_2"
44.5608701567281	55.9252329468475	173.23647414487	176.461773997482
122.542392931002	150.868070275216	188.110312834076	151.45144382461
303.26147745551	253.61442847989	360.471855291345	512.711768543864
33.420652617546	107.948705455543	112.866187700445	111.85175438423
1235.32634490041	1046.97238423749	1194.28175357448	1504.09346734074
1472.98431906962	1489.1719005614	1155.78475932006	953.171472143877
564.437688651889	646.391645920539	577.454913816232	757.951950516742
628.803389989385	405.783085567823	224.85744371329	712.099678533144
923.400253803309	881.797859022386	1303.64821452452	1335.96847006755
375.053990485794	279.626164734237	452.339682489382	500.206603457428
439.419691823291	288.730272423259	537.208056186616	600.247924148914
1950.77587130565	1879.34794437662	1795.35982295592	1662.49222510226
871.412571953793	792.057368944886	785.688655465115	732.246888950179
230.231162476428	383.673109751628	620.326566508649	491.869826733138
1531.16101066313	1473.56485880879	1446.26207960338	1317.21072243789
22.280435078364	105.347531830108	124.24029963925	185.493282115463
1152.39361433094	1067.78177324097	1003.5466456776	1074.74946603978
883.790591441773	919.51487659119	970.29924154879	620.395134565949
204.23732155167	264.019122981629	866.182370724348	541.89048707888
1612.8559392838	1719.37576641238	2202.20305769008	1849.3749700051
70.5547110814861	54.6246461341301	151.363181954861	179.240699572245
762.486000459569	677.605729425756	191.610039584477	391.133774647961
415.901454796129	275.724404296085	133.864548202854	220.924583193697
1718.06910493163	1796.11038836271	1780.48598426671	1786.15441317923
11.140217539182	49.4222988832605	200.35935646048	188.966939083917
1177.1496533069	1032.6659292976	1100.66406300124	1227.59037265177
469.126938594443	407.083672380541	789.188382215517	762.815070272578
949.394094728067	1134.11170068956	895.93004810276	1075.44419743347
684.504477685295	684.108663489343	1093.66460950044	980.960727891512
1750.25195560037	1551.60006757184	1557.37840392863	1667.35534485809
113.877779289416	76.7346219503256	461.088999365385	456.438525654903
1498.97815999438	1924.86848282173	1390.26645159696	1345.69470957922
1799.76403355229	2116.05474429118	1867.97915302675	1805.60689220258
2028.75739407992	1862.44031581129	2101.58591361604	1647.90286583475
1169.72284161411	981.943043601624	1137.41119388046	1192.15907157354
631.278993886981	602.171694288148	721.81864227029	637.763419408221
982.814747345613	898.705487587711	975.548831674392	1012.2236406076
500.071987314393	547.547048154018	275.603481594111	311.239664373511
612.711964655011	913.011942527603	855.683190473144	957.339860506022
578.053510088667	528.038245963257	789.188382215517	1255.37962839941
521.114620443959	455.205384451084	806.687015967524	932.329530333151
946.918490830471	996.249498541515	885.430867851555	503.680260425882
2712.02406981642	2351.46095739303	2703.53891468509	2193.96174127577
