"IC_1"	"IC_2"	"VC_1"	"VC_2"
135.04126624264	101.912516997575	115.275318433889	118.813262222242
574.791030673803	367.359072898235	328.044124266651	230.533195356589
322.021481040142	286.777082714106	199.892307497062	203.933211276982
262.003140487858	196.714858390668	113.435818671646	94.5777211719339
752.537654617107	440.830887477882	407.75578063051	355.848675909401
446.67495757181	222.785502273768	248.945634490206	222.848755511369
252.76954963366	177.754390112049	179.65781011239	178.515448712025
438.595565574387	293.887258318588	247.106134727963	245.902075047028
271.236731342055	194.34479985584	140.415148517875	130.635477368734
285.087117623352	177.754390112049	175.36564400049	147.186578573822
192.751209081376	132.72327795033	109.143652559746	96.3510534439076
325.484077610466	357.878838758926	222.579471231391	287.870938817074
403.969599871146	341.288429015134	402.237281343781	370.626444842516
49.6305508413123	120.872985276193	113.435818671646	106.399936318426
122.345078818119	71.1017560448197	149.612647329089	130.635477368734
312.787890185945	246.486087622042	254.464133776935	221.075423239395
130.424470815542	123.243043811021	160.036479315133	168.466565837507
111.957289107146	97.1723999279202	98.7198205737024	105.808825561101
110.803090250372	101.912516997575	94.4276544618023	89.8488351133372
266.619935914957	196.714858390668	226.871637343291	226.395420055317
143.120658240063	341.288429015134	103.625153273017	118.222151464917
208.909993076221	244.116029087214	258.143133301421	232.897638385887
117.72828339102	116.132868206539	193.760641622919	212.208761879527
215.83518621687	218.045385204114	242.200802028649	217.528758695448
233.14816906849	227.525619343423	206.023973371205	209.253208092904
91.1817096852016	66.361638975165	131.830816294075	107.582157833075
245.844356493012	201.454975460322	286.348796322479	263.635397766766
255.07794734721	196.714858390668	237.295469329334	238.808745959133
416.665787295668	260.706438831005	454.356441273997	389.541989076903
554.015451251858	386.319541176854	407.75578063051	399.590871951421
60.0183405522846	111.392751136884	117.727984783546	115.857708435619
92.3359085419763	123.243043811021	173.526144238247	176.742116440051
632.500973512538	459.791355756501	360.541953399609	384.813103018306
801.014006601644	504.82246791822	435.961443651568	459.293058441204
722.528484340965	497.712292313738	493.599102868512	489.439707064758
249.306953063336	222.785502273768	205.410806783791	217.528758695448
139.658061669739	111.392751136884	202.958140434134	192.702106887815
95.7985051123004	158.793921833431	133.670316056318	142.457692515225
151.200050237486	215.675326669286	166.168145189276	146.595467816497
207.755794219447	218.045385204114	245.26663496572	228.759863084615
138.503862812964	82.9520487189563	195.600141385162	192.110996130491
575.945229530577	729.978028726815	568.405426533057	643.719614726475
99.2611016826245	248.856146156869	133.057149468903	163.737679778911
94.6443062555257	125.613102345848	137.349315580803	122.951037523514
286.241316480127	255.966321761351	240.97446885382	268.955394582687
90.0275108284269	130.353219415503	118.954317958374	122.951037523514
162.742038805233	180.124448646877	148.999480741675	179.697670226674
181.209220513629	135.093336485157	256.303633539178	249.448739590976
83.1023176877787	92.4322828582656	125.085983832517	111.128822377022
