"IC_1"	"IC_2"	"VC_1"	"VC_2"
1230.19406095084	1554.19542060717	765.026072334432	746.270124771151
963.066207715799	990.749032217062	763.38790087333	769.2676632849
1095.84905873906	1179.46313359174	780.588701214897	709.474063149153
1401.24961609257	1738.86564838097	997.646419810854	1073.98504859207
2163.57939608497	2690.52390245613	1514.4895157884	1512.08815727899
1109.90841943565	1314.25892028794	862.497274269975	848.609171157334
229.636224710823	221.065090181766	161.359888918504	142.584738785243
1606.67249738151	1813.00333106388	1047.61064937445	1049.83763315264
1598.86174143896	2017.8929268421	1323.64254057007	1284.41252599288
254.630643726967	296.550730731638	339.101492448024	288.619108347549
542.066462412623	572.882093458845	517.662181708095	525.493755039162
699.062656857778	783.163520704916	501.28046709708	509.395478079538
111.693809978394	122.664165893541	185.932460835028	166.732154224679
101.539827253085	113.228460824807	67.1650299051643	96.5896617577453
139.812531371556	136.143744563161	246.544804895786	238.024523617301
670.943935464616	644.323860407831	476.707895180556	417.405324024542
150.747589691119	202.193680044298	100.747544857746	123.036831048557
489.734397597572	419.214896625179	307.976234687095	323.115416118172
1209.10501990597	1752.34522705059	1057.43967814106	987.744279165515
491.296548786081	467.74137983581	422.648236964204	428.904093281417
85.918315367995	78.1815562837954	212.143204212653	233.425015914551
249.163114567186	253.416078988854	278.489148387266	241.474154394363
1327.0474346384	1473.31794858945	1334.29065506723	1282.1127721415
646.730592042726	633.540197472135	676.564813434947	697.975293892279
128.877473051993	128.055997361389	95.8330304744417	93.140030980683
68.734652294396	99.7488821551872	122.043773852067	81.6412617238086
96.8533736875581	87.6172613525293	108.938402163254	126.486461825619
68.734652294396	99.7488821551872	122.043773852067	81.6412617238086
96.8533736875581	87.6172613525293	108.938402163254	126.486461825619
115.599187949666	141.535576031009	167.09348903236	154.083508042118
156.996194445155	128.055997361389	139.244574193633	128.786215676994
331.957127558163	361.252708345813	502.918638558181	531.243139667599
393.662099504268	559.402514789226	507.833152941486	480.648554937352
103.883054035849	98.4009242882252	99.1093733966448	110.388184865995
105.445205224358	99.7488821551872	97.4712019355432	114.987692568744
1349.69862687178	1626.98514542312	824.819330664639	878.505971225208
292.122272251183	343.729256075307	360.397721442345	407.056431693355
272.595382394821	315.422140869105	439.02995157522	404.75667784198
121.066717109448	138.839660297085	164.636231840708	141.434861859556
317.116691267327	113.228460824807	242.449376243032	197.77883121824
663.133179522071	187.366143507716	409.542865275392	433.503600984167
679.535767001415	628.148366004287	603.666183415928	562.28981666116
1005.24428980554	1338.52216189326	706.870985465326	706.024432372091
271.814306800566	235.892626718348	253.916576470743	212.727231252177
271.033231206312	233.196710984424	245.725719165235	209.277600475115
1205.19964193469	1567.67499927679	991.093733966448	946.348709840767
321.803144832854	558.054556922263	379.236693245013	378.309508551169
166.369101576209	231.848753117462	183.475203643376	171.331661927429
452.242769073356	621.408576669477	511.92858159424	465.700154903415
153.090816473882	148.275365365819	203.952346907145	187.429938887053
482.704717249281	777.771689237068	547.968353738474	525.493755039162
442.869861942302	723.853374558588	719.976357154139	775.017047913338
407.721460200849	525.703568115176	575.817268577201	594.486370580409
609.23896351851	815.514509512003	647.89681286567	609.434770614346
655.322423579526	830.342046048585	565.988239810591	597.936001357471
406.15930901234	486.612789973278	369.407664478403	382.909016253919
398.348553069795	532.443357449986	449.67806607238	401.307047064918
223.387619956787	181.974312039869	202.314175446044	233.425015914551
810.756466836172	951.658254075164	752.73978637617	730.171847811527
831.064432286788	1175.41925999085	906.727903719717	855.508432711459
288.997969874165	235.892626718348	371.045835939505	353.012216186045
104.664129630103	126.708039494427	183.475203643376	218.476615880614
926.355654785838	975.92149568048	728.167214459647	757.768894028026
1074.76001769419	1163.2876391882	879.698074611542	864.707448116958
124.97209508072	168.494733370249	154.807203074098	197.77883121824
571.747334994294	726.549290292512	410.361951005943	520.894247336412
191.363520592353	202.193680044298	104.8429735105	118.437323345807
145.280060531337	144.231491764933	113.852916546559	144.884492636618
