"IC_1"	"IC_2"	"VC_1"	"VC_2"
310.537334635544	257.918619749713	401.419299710554	270.61815728221
192.290022158664	193.280538141677	224.891535380009	211.25675503966
108.301276847983	94.4222956823275	182.97626713714	144.911658415635
456.412523859358	350.439795384746	525.552978737512	324.741788738651
218.812783835721	181.873817857906	311.946323269045	164.116817964695
145.875189223814	89.3526422228737	176.527764330545	130.944269652682
254.176466071797	216.093978709219	306.303883313274	216.494525825768
118.24731247688	124.84021643905	189.424769943735	143.165734820266
151.400764573201	130.543576580936	199.097524153628	130.944269652682
183.449101599645	128.008749851209	134.612496087676	97.7717213406693
298.381068866892	261.087153161872	227.309723932482	263.634462900733
278.4889976091	231.936645770012	282.121997788542	251.41299773315
148.085419363569	171.734510938998	218.443032573414	181.576053918386
149.190534433446	137.514350087685	186.200518540437	144.911658415635
150.295649503324	148.287363689024	99.9517935022262	251.41299773315
117.142197407002	149.554777053888	145.897375999217	179.830130323017
139.24449880455	133.078403310663	150.733753104164	160.624970773957
129.298463175653	104.561602601235	162.82469586653	167.608665155433
141.454728944305	167.932270844408	171.691387225598	148.403505606373
141.454728944305	145.118830276866	178.139890032193	144.911658415635
263.017386630816	256.017499702418	290.98868914761	192.0515954906
393.420964876347	283.900593729414	386.910168395714	284.585546045162
550.347304798935	342.835315195565	441.722442251774	338.709177501604
684.066228254098	424.583477229258	559.407618472137	371.881725813617
680.750883044466	405.572276756306	504.595344616077	366.64395502751
172.397950900871	193.914244824109	174.109575778071	164.116817964695
98.3552412190868	114.700909520143	97.533604949753	82.0584089823474
81.7785151709261	112.166082790416	105.594233457997	158.879047178588
144.770074153937	119.136856297165	145.091313148393	160.624970773957
108.301276847983	122.305389709324	96.7275420989286	61.1073258379183
435.415337531687	553.225933762899	402.225362561378	537.744467373681
65.2017891227654	120.404269662028	69.3214051708988	183.321977513755
237.599740023637	235.105179182171	199.903587004452	188.559748299862
155.821224852711	156.525550560637	113.654861966241	132.690193248051
121.562657686512	141.950296864707	126.551867579432	99.5176449360384
221.023013975476	190.112004729518	216.02484402094	284.585546045162
217.707668765844	207.855791837607	210.38240406517	249.66707413778
107.196161778106	95.0560023647592	124.939741877783	113.485033698991
71.8324795420297	100.759362506645	161.212570164881	146.657582011004
170.187720761116	245.87819278351	167.661072971476	202.527137062815
177.923526250258	160.961497337659	178.139890032193	202.527137062815
343.690786731865	249.046726195669	297.437191954205	242.683379756304
286.224803098241	319.388167945591	390.134419799012	366.64395502751
171.292835830994	201.51872501329	198.291461302804	244.429303351673
144.770074153937	125.473923121482	148.31556455169	129.198346057313
177.923526250258	171.734510938998	164.436821568179	178.084206727648
161.346800202097	107.096429330962	98.3396678005774	104.755415722146
134.82403852504	197.716484918699	103.176044905524	214.748602230399
248.65089072241	343.469021877997	248.267358053917	240.937456160935
163.557030341852	152.723310466046	103.982107756348	146.657582011004
316.062909984931	340.93419514827	369.176785677577	268.87223368684
174.608181040626	196.449071553836	132.194307535202	183.321977513755
148.085419363569	156.525550560637	129.776118982729	164.116817964695
195.605367368296	195.815364871404	153.151941656637	151.895352797111
169.082605691239	181.873817857906	199.903587004452	249.66707413778
165.767260481607	244.610779418647	260.358300816283	253.158921328519
101.670586428719	163.496324067386	106.400296308821	193.797519085969
259.702041421184	302.278087519934	240.206729545673	207.764907848922
129.298463175653	157.7929639255	108.818484861295	143.165734820266
215.497438626089	241.442246006488	193.455084197857	165.862741560064
96.145011079332	126.741336486346	158.794381612408	130.944269652682
127.088233035899	115.968322885006	133.000370386027	113.485033698991
520.509197912246	455.001397985981	560.213681322961	382.357267385832
142.559844014182	181.873817857906	131.388244684378	153.64127639248
