"IC_1"	"IC_2"	"VC_1"	"VC_2"
151.146930092788	151.146930092788	139.002231433077	121.635900140013
73.0116526719399	73.0116526719399	111.355378772355	123.20539562569
234.405832262544	234.405832262544	196.599841142916	235.424322851638
120.40518159934	120.40518159934	114.427251290213	150.671566625048
427.822666533824	427.822666533824	211.191235602742	263.675241593834
73.0116526719399	73.0116526719399	129.018645750039	111.434179483109
126.809712535475	126.809712535475	108.283506254497	60.425576198587
115.281556850431	115.281556850431	103.67569747771	77.6900265410405
587.935939937201	587.935939937201	609.766694794825	591.699798100449
637.891281239054	637.891281239054	702.690838460031	643.49314912781
184.45049096069	184.45049096069	272.628685959903	253.47352093693
197.259552832961	197.259552832961	204.279522437561	192.263196995504
137.056962033291	137.056962033291	122.106932584858	139.685098225305
101.191588790934	101.191588790934	118.267091937535	76.9052787982016
53.7980598635347	53.7980598635347	165.881115964335	131.837620796917
760.858275212848	760.858275212848	446.957451348348	573.650600015157
949.151484735219	949.151484735219	527.594104942122	732.954391811432
1061.8712292112	1061.8712292112	593.63936407607	787.886733810148
128.090618722702	128.090618722702	197.36780927238	147.532575653693
131.933337284383	131.933337284383	276.468526607225	186.769962795633
190.855021896825	190.855021896825	358.641116459929	301.343133250096
194.697740458507	194.697740458507	233.462311357213	239.348061565832
93.5061516675722	93.5061516675722	128.250677620574	134.191864025433
112.719744475977	112.719744475977	326.386455022419	289.571917107514
85.8207145442101	85.8207145442101	274.164622218832	230.715836394605
201.102271394642	201.102271394642	566.760479544812	477.911375388825
370.181888108608	370.181888108608	617.44637608947	527.350483187668
158.83236721615	158.83236721615	167.417052223264	161.658035024791
116.562463037659	116.562463037659	148.217848986651	142.82408919666
149.866023905561	149.866023905561	271.092749700974	188.33945828131
787.757305144615	787.757305144615	936.153149817244	951.899012063455
936.342422862949	936.342422862949	1115.85769211194	1102.5705786885
175.484147650101	175.484147650101	185.080319200948	144.393584682338
888.948893935549	888.948893935549	739.553308674328	794.164715752858
88.3825269186641	88.3825269186641	180.472510424161	112.218927225947
111.43883828875	111.43883828875	133.626454526826	89.4612426836223
42.2699041784915	42.2699041784915	107.515538125032	122.420647882852
108.877025914296	108.877025914296	182.00844668309	100.447711083365
1220.70359642735	1220.70359642735	802.526695290418	1017.03307471907
1204.0518159934	1204.0518159934	426.222311852806	701.56448209788
156.270554841696	156.270554841696	212.727171861671	184.415719567116
365.0582633597	365.0582633597	344.049722000103	291.926160336031
960.679640420262	960.679640420262	569.064383933206	780.03925638176
486.744351146266	486.744351146266	603.622949759109	638.784662670777
181.888678586236	181.888678586236	520.682391776941	323.316070049582
102.472494978161	102.472494978161	244.98183329918	174.998746653051
425.260854159369	425.260854159369	319.474741857238	364.1229526772
189.574115709598	189.574115709598	276.468526607225	236.209070594477
163.955991965058	163.955991965058	225.782630062567	183.630971824277
71.7307464847129	71.7307464847129	164.345179705406	150.671566625048
240.810363198679	240.810363198679	124.410836973251	138.900350482466
830.027209323107	830.027209323107	407.791076745657	467.70965473192
726.273808157718	726.273808157718	421.614503076019	452.799447617983
1555.0201112936	1555.0201112936	1123.53737340659	1572.63447664894
2680.93664986615	2680.93664986615	1729.46422755409	2227.89884191933
221.596770390274	221.596770390274	258.805259629542	218.944620252023
447.036259342229	447.036259342229	651.236973785909	572.08110452948
549.50875432039	549.50875432039	411.63091739298	601.901518757354
356.091920049111	356.091920049111	264.949004665258	402.5755920763
134.495149658837	134.495149658837	130.554582008968	84.7527562265896
198.540459020188	198.540459020188	175.864701647374	177.352989881567
1256.5689696697	1256.5689696697	999.126536433334	1133.17574065922
158.83236721615	158.83236721615	136.698327044684	90.2459904264611
220.315864203047	220.315864203047	218.102948767922	228.361593166089
165.236898152285	165.236898152285	214.2631081206	198.541178938214
142.180586782199	142.180586782199	122.874900714322	94.9544768834939
244.65308176036	244.65308176036	379.37625595547	305.26687196429
1066.9948539601	1066.9948539601	637.413547455547	933.065066235324
467.530758337861	467.530758337861	479.980080915322	594.838789071805
1335.98515327778	1335.98515327778	626.661993643044	831.047859666281
836.431740259242	836.431740259242	600.551077241251	789.456229295825
1005.51135697321	1005.51135697321	615.142471701076	790.240977038664
125.528806348248	125.528806348248	73.7249404285934	61.9950716842646
195.978646645734	195.978646645734	367.088765884038	295.849899050225
363.777357172473	363.777357172473	337.905976964387	425.333276618625
107.596119727069	107.596119727069	186.616255459877	168.72076471034
445.755353155002	445.755353155002	493.035539116219	517.933510273603
42.2699041784915	42.2699041784915	157.433466540226	130.26812531124
974.76960847976	974.76960847976	631.269802419831	826.339373209248
445.755353155002	445.755353155002	317.938805598309	481.835114103018
575.12687806493	575.12687806493	459.24494141978	606.610005214387
835.150834072015	835.150834072015	604.390917888573	901.675156521772
876.139832063279	876.139832063279	668.132272634128	776.115517667566
354.811013861884	354.811013861884	326.386455022419	408.068826276172
713.464746285448	713.464746285448	554.47298947338	653.694869784714
540.542411009801	540.542411009801	246.517769558109	266.029484822351
270.2712055049	270.2712055049	439.277770053703	410.423069504688
117.843369224886	117.843369224886	146.681912727722	142.82408919666
922.252454803452	922.252454803452	334.066136317064	487.32834830289
220.315864203047	220.315864203047	281.844303513477	268.383728050867
844.117177382604	844.117177382604	450.79729199567	669.38982464149
760.858275212848	760.858275212848	433.134025017986	543.045438044444
692.970247289816	692.970247289816	568.296415803741	703.918725326397
1411.55861832417	1411.55861832417	1054.42024175478	1161.42665940141
640.453093613508	640.453093613508	686.563507741276	711.766202754785
135.776055846064	135.776055846064	167.417052223264	107.510440768915
2358.14829068494	2358.14829068494	1687.22598043354	1937.54217706898
2218.52951627719	2218.52951627719	1603.51745432191	1877.11660087039
234.405832262544	234.405832262544	253.42948272329	252.688773194091
680.161185417546	680.161185417546	526.058168683193	616.811725871291
